time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_main_phase,count_schools,school_places,pupils_on_roll,at_or_over_capacity_schools,percent_at_or_over_capacity_schools,pupils_over_capacity,percent_pupils_over_capacity,under_capacity_schools,percent_under_capacity_schools,unfilled_places,percent_unfilled_places
201112,Academic year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Secondary,53,63088,59693,18,33.96226415,1458,2.311058,35,66.03773585,4853,7.69243
201112,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Total,268,111763,102723,58,21.64179104,474,0.424112,210,78.35820896,9514,8.512656
201112,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Primary,230,62419,57292,48,20.86956522,243,0.389305,182,79.13043478,5370,8.60315
201112,Academic year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Secondary,38,49344,45431,10,26.31578947,231,0.468142,28,73.68421053,4144,8.398184
201112,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Total,1,285,263,0,0,0,0,1,100,22,7.719298
201112,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Primary,1,285,263,0,0,0,0,1,100,22,7.719298
201112,Academic year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Secondary,z,z,z,z,z,z,z,z,z,z,z
201112,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Total,75,27255,24087,14,18.66666667,108,0.396258,61,81.33333333,3276,12.019813
201112,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Primary,62,13040,11754,12,19.35483871,87,0.667178,50,80.64516129,1373,10.529141
201112,Academic year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Secondary,13,14215,12333,2,15.38461538,21,0.147731,11,84.61538462,1903,13.387267
201112,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Total,126,53592,47407,23,18.25396825,533,0.994551,103,81.74603175,6718,12.535453
201112,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Primary,105,31397,29290,22,20.95238095,444,1.414148,83,79.04761905,2551,8.12498
201112,Academic year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Secondary,21,22195,18117,1,4.761904762,89,0.400991,20,95.23809524,4167,18.774499
201112,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Total,71,29991,27735,9,12.67605634,67,0.2234,62,87.32394366,2323,7.745657
201112,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Primary,61,16390,15032,7,11.47540984,60,0.366077,54,88.52459016,1418,8.651617
201112,Academic year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Secondary,10,13601,12703,2,20,7,0.051467,8,80,905,6.653923
201112,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Total,106,44029,38564,10,9.433962264,185,0.420178,96,90.56603774,5650,12.832451
201112,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Primary,90,22966,20543,8,8.888888889,45,0.195942,82,91.11111111,2468,10.746321
201112,Academic year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Secondary,16,21063,18021,2,12.5,140,0.664673,14,87.5,3182,15.10706
201112,Academic year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Total,168,60689,53501,26,15.47619048,442,0.728303,142,84.52380952,7630,12.572295
201112,Academic year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Primary,134,27499,23866,20,14.92537313,175,0.636387,114,85.07462687,3808,13.847776
201112,Academic year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Secondary,34,33190,29635,6,17.64705882,267,0.804459,28,82.35294118,3822,11.515517
201112,Academic year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Total,36,19836,18402,17,47.22222222,164,0.82678,19,52.77777778,1598,8.05606
201112,Academic year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Primary,27,10852,10081,11,40.74074074,85,0.783266,16,59.25925926,856,7.887947
201112,Academic year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Secondary,9,8984,8321,6,66.66666667,79,0.879341,3,33.33333333,742,8.259127
201112,Academic year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Total,36,22459,19912,7,19.44444444,54,0.240438,29,80.55555556,2601,11.581103
201112,Academic year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Primary,26,11529,10414,7,26.92307692,54,0.468384,19,73.07692308,1169,10.139648
201112,Academic year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Secondary,10,10930,9498,0,0,0,0,10,100,1432,13.101555
201112,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Total,228,75765,63879,29,12.71929825,387,0.51079,199,87.28070175,12273,16.198773
201112,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Primary,199,40873,34138,23,11.55778894,145,0.354757,176,88.44221106,6880,16.832628
201112,Academic year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Secondary,29,34892,29741,6,20.68965517,242,0.693569,23,79.31034483,5393,15.456265
201112,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Total,71,33204,28865,7,9.85915493,73,0.219853,64,90.14084507,4412,13.287556
201112,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Primary,60,18918,16424,7,11.66666667,73,0.385876,53,88.33333333,2567,13.569088
201112,Academic year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Secondary,11,14286,12441,0,0,0,0,11,100,1845,12.914742
201112,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Total,346,101361,91952,69,19.94219653,778,0.767554,277,80.05780347,10187,10.050217
201112,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Primary,309,56128,50078,62,20.06472492,464,0.826682,247,79.93527508,6514,11.605616
201112,Academic year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Secondary,37,45233,41874,7,18.91891892,314,0.694183,30,81.08108108,3673,8.120178
201112,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Total,83,39001,35707,14,16.86746988,129,0.330761,69,83.13253012,3423,8.776698
201112,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Primary,67,19611,18238,13,19.40298507,106,0.540513,54,80.59701493,1479,7.541686
201112,Academic year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Secondary,16,19390,17469,1,6.25,23,0.118618,15,93.75,1944,10.025786
201112,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Total,38,19520,17264,7,18.42105263,137,0.701844,31,81.57894737,2393,12.259221
201112,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Primary,30,9729,8725,6,20,69,0.70922,24,80,1073,11.028883
201112,Academic year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Secondary,8,9791,8539,1,12.5,68,0.694515,7,87.5,1320,13.481769
201112,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Total,267,75969,68036,34,12.7340824,276,0.363306,233,87.2659176,8209,10.805723
201112,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Primary,236,41232,36822,33,13.98305085,231,0.560244,203,86.01694915,4641,11.255821
201112,Academic year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Secondary,31,34737,31214,1,3.225806452,45,0.129545,30,96.77419355,3568,10.271468
201112,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Total,284,88362,81188,70,24.64788732,933,1.055884,214,75.35211268,8107,9.174758
201112,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Primary,245,46760,42020,54,22.04081633,266,0.568862,191,77.95918367,5006,10.705731
201112,Academic year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Secondary,39,41602,39168,16,41.02564103,667,1.603288,23,58.97435897,3101,7.453969
201112,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,Total,252,72085,65917,63,25,644,0.89339,189,75,6812,9.449955
201112,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,Primary,214,38112,35262,57,26.63551402,450,1.18073,157,73.36448598,3300,8.65869
201112,Academic year,Local authority,E92000001,England,E12000009,South West,933,E06000066,Somerset,Secondary,38,33973,30655,6,15.78947368,194,0.571042,32,84.21052632,3512,10.337621
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Total,1,210,208,0,0,0,0,1,100,2,0.952381
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Primary,1,210,208,0,0,0,0,1,100,2,0.952381
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Secondary,z,z,z,z,z,z,z,z,z,z,z
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Total,51,21706,20071,10,19.60784314,95,0.437667,41,80.39215686,1730,7.970147
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Primary,42,11129,10472,10,23.80952381,95,0.853626,32,76.19047619,752,6.757121
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Secondary,9,10577,9599,0,0,0,0,9,100,978,9.246478
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Total,65,30569,26774,7,10.76923077,25,0.081782,58,89.23076923,3820,12.49632
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Primary,53,18048,16654,7,13.20754717,25,0.13852,46,86.79245283,1419,7.862367
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Secondary,12,12521,10120,0,0,0,0,12,100,2401,19.175785
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Total,45,19076,15806,12,26.66666667,503,2.636821,33,73.33333333,3773,19.77878
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Primary,35,9977,9012,9,25.71428571,95,0.95219,26,74.28571429,1060,10.624436
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Secondary,10,9099,6794,3,30,408,4.484009,7,70,2713,29.816463
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Total,54,23684,21257,9,16.66666667,523,2.208242,45,83.33333333,2950,12.455666
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Primary,44,13948,12470,4,9.090909091,59,0.423,40,90.90909091,1537,11.019501
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Secondary,10,9736,8787,5,50,464,4.765818,5,50,1413,14.513147
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Total,31,11962,10645,6,19.35483871,72,0.601906,25,80.64516129,1389,11.611771
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Primary,26,7339,6603,4,15.38461538,24,0.32702,22,84.61538462,760,10.355634
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Secondary,5,4623,4042,2,40,48,1.038287,3,60,629,13.605884
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Total,74,31796,30207,10,13.51351351,372,1.169958,64,86.48648649,1961,6.167442
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Primary,61,20791,19575,5,8.196721311,14,0.067337,56,91.80327869,1230,5.916021
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Secondary,13,11005,10632,5,38.46153846,358,3.253067,8,61.53846154,731,6.642435
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Total,79,36891,34671,26,32.91139241,510,1.382451,53,67.08860759,2730,7.400179
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Primary,66,21613,20846,24,36.36363636,444,2.054319,42,63.63636364,1211,5.603109
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Secondary,13,15278,13825,2,15.38461538,66,0.431994,11,84.61538462,1519,9.942401
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Total,84,38038,34116,12,14.28571429,480,1.261896,72,85.71428571,4402,11.572638
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Primary,68,23231,20724,5,7.352941176,56,0.241057,63,92.64705882,2563,11.032672
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Secondary,16,14807,13392,7,43.75,424,2.863511,9,56.25,1839,12.419801
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Total,84,38145,36043,18,21.42857143,575,1.507406,66,78.57142857,2677,7.017958
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Primary,69,22536,21484,15,21.73913043,122,0.541356,54,78.26086957,1174,5.209443
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Secondary,15,15609,14559,3,20,453,2.902172,12,80,1503,9.62906
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Total,66,29100,27591,24,36.36363636,449,1.542955,42,63.63636364,1958,6.728522
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Primary,56,17531,16245,20,35.71428571,219,1.249216,36,64.28571429,1505,8.584793
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Secondary,10,11569,11346,4,40,230,1.988072,6,60,453,3.915637
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Total,49,21067,19829,10,20.40816327,159,0.754735,39,79.59183673,1397,6.631224
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Primary,39,11185,10332,5,12.82051282,35,0.312919,34,87.17948718,888,7.939204
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Secondary,10,9882,9497,5,50,124,1.254807,5,50,509,5.150779
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Total,76,34795,32574,6,7.894736842,194,0.557551,70,92.10526316,2415,6.940652
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Primary,64,21572,20161,2,3.125,7,0.032449,62,96.875,1418,6.573336
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Secondary,12,13223,12413,4,33.33333333,187,1.414203,8,66.66666667,997,7.539893
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Total,81,49813,48840,11,13.58024691,825,1.656194,70,86.41975309,1798,3.6095
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Primary,66,30565,29696,9,13.63636364,102,0.333715,57,86.36363636,971,3.176836
201112,Academic year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Secondary,15,19248,19144,2,13.33333333,723,3.756234,13,86.66666667,827,4.29655
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Total,76,37196,32795,9,11.84210526,41,0.110227,67,88.15789474,4442,11.942144
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Primary,64,22059,20030,8,12.5,35,0.158665,56,87.5,2064,9.356725
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Secondary,12,15137,12765,1,8.333333333,6,0.039638,11,91.66666667,2378,15.70985
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Total,54,36548,33325,5,9.259259259,53,0.145015,49,90.74074074,3276,8.963555
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Primary,45,22100,20105,4,8.888888889,23,0.104072,41,91.11111111,2018,9.131222
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Secondary,9,14448,13220,1,11.11111111,30,0.207641,8,88.88888889,1258,8.707087
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Total,110,51665,47779,43,39.09090909,695,1.345205,67,60.90909091,4581,8.866738
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Primary,88,26486,25696,39,44.31818182,443,1.672582,49,55.68181818,1233,4.65529
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Secondary,22,25179,22083,4,18.18181818,252,1.000834,18,81.81818182,3348,13.296795
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Total,74,42593,39443,29,39.18918919,377,0.885122,45,60.81081081,3527,8.280703
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Primary,58,20173,19232,24,41.37931034,312,1.546622,34,58.62068966,1253,6.211272
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Secondary,16,22420,20211,5,31.25,65,0.28992,11,68.75,2274,10.14273
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Total,74,44943,41773,25,33.78378378,611,1.3595,49,66.21621622,3781,8.412879
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Primary,59,24344,23258,24,40.6779661,563,2.312685,35,59.3220339,1649,6.773743
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Secondary,15,20599,18515,1,6.666666667,48,0.233021,14,93.33333333,2132,10.350017
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Total,91,48768,45948,45,49.45054945,1055,2.163304,46,50.54945055,3875,7.945784
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Primary,74,24671,23809,39,52.7027027,692,2.804913,35,47.2972973,1554,6.298893
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Secondary,17,24097,22139,6,35.29411765,363,1.506412,11,64.70588235,2321,9.631904
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Total,106,53883,50581,31,29.24528302,422,0.783178,75,70.75471698,3724,6.911271
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Primary,84,29357,28410,23,27.38095238,233,0.793678,61,72.61904762,1180,4.019484
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Secondary,22,24526,22171,8,36.36363636,189,0.770611,14,63.63636364,2544,10.372666
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Total,77,46128,44154,22,28.57142857,263,0.570153,55,71.42857143,2237,4.849549
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Primary,64,27180,25952,19,29.6875,229,0.842531,45,70.3125,1457,5.360559
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Secondary,13,18948,18202,3,23.07692308,34,0.179438,10,76.92307692,780,4.116529
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Total,84,53421,50490,28,33.33333333,569,1.065124,56,66.66666667,3500,6.551731
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Primary,66,28806,28024,25,37.87878788,517,1.794765,41,62.12121212,1299,4.509477
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Secondary,18,24615,22466,3,16.66666667,52,0.211253,15,83.33333333,2201,8.941702
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Total,57,31588,30231,22,38.59649123,263,0.832595,35,61.40350877,1620,5.12853
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Primary,47,18321,17922,21,44.68085106,258,1.40822,26,55.31914894,657,3.586049
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Secondary,10,13267,12309,1,10,5,0.037687,9,90,963,7.258612
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,77,37600,35221,27,35.06493506,114,0.303191,50,64.93506494,2493,6.630319
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Primary,59,19524,18683,24,40.6779661,72,0.368777,35,59.3220339,913,4.676296
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Secondary,18,18076,16538,3,16.66666667,42,0.232352,15,83.33333333,1580,8.740872
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,83,46527,42009,19,22.89156627,238,0.511531,64,77.10843373,4756,10.222022
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Primary,65,24870,23323,17,26.15384615,152,0.611178,48,73.84615385,1699,6.831524
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Secondary,18,21657,18686,2,11.11111111,86,0.3971,16,88.88888889,3057,14.115528
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,68,36941,35304,15,22.05882353,422,1.142362,53,77.94117647,2059,5.573753
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Primary,54,19564,18654,9,16.66666667,155,0.792272,45,83.33333333,1065,5.443672
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Secondary,14,17377,16650,6,42.85714286,267,1.536514,8,57.14285714,994,5.720205
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Total,44,23240,21515,13,29.54545455,150,0.645439,31,70.45454545,1875,8.067986
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Primary,34,12746,11474,9,26.47058824,52,0.407971,25,73.52941176,1324,10.387573
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Secondary,10,10494,10041,4,40,98,0.933867,6,60,551,5.250619
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,51,25939,23623,9,17.64705882,85,0.327692,42,82.35294118,2401,9.256332
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Primary,43,15730,14839,8,18.60465116,80,0.508582,35,81.39534884,971,6.172918
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Secondary,8,10209,8784,1,12.5,5,0.048976,7,87.5,1430,14.007249
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,70,46694,47154,38,54.28571429,1414,3.028226,32,45.71428571,954,2.043089
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Primary,53,25280,24890,24,45.28301887,205,0.810918,29,54.71698113,595,2.353639
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Secondary,17,21414,22264,14,82.35294118,1209,5.645839,3,17.64705882,359,1.676473
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Total,48,22723,20467,10,20.83333333,28,0.123223,38,79.16666667,2284,10.05149
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Primary,40,14723,13768,10,25,28,0.190179,30,75,983,6.676628
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Secondary,8,8000,6699,0,0,0,0,8,100,1301,16.2625
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,55,32024,31332,30,54.54545455,668,2.085936,25,45.45454545,1360,4.246815
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Primary,41,14104,14012,27,65.85365854,450,3.190584,14,34.14634146,542,3.842881
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Secondary,14,17920,17320,3,21.42857143,218,1.216518,11,78.57142857,818,4.564732
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Total,67,36256,35991,35,52.23880597,369,1.017763,32,47.76119403,634,1.748676
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Primary,51,21207,21004,29,56.8627451,77,0.363088,22,43.1372549,280,1.320319
201112,Academic year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Secondary,16,15049,14987,6,37.5,292,1.940328,10,62.5,354,2.352316
201011,Academic year,National,E92000001,England,,,,,,Total,20173,7862272,7098721,4275,21.19169187,77101,0.980645,15898,78.80830813,840652,10.692227
201011,Academic year,National,E92000001,England,,,,,,Primary,16873,4253301,3845738,3438,20.37574824,36845,0.866268,13435,79.62425176,444408,10.448543
201011,Academic year,National,E92000001,England,,,,,,Secondary,3300,3608971,3252983,837,25.36363636,40256,1.115443,2463,74.63636364,396244,10.979418
201011,Academic year,Regional,E92000001,England,E12000001,North East,,,,Total,1075,400565,344403,158,14.69767442,2701,0.674298,917,85.30232558,58863,14.694993
201011,Academic year,Regional,E92000001,England,E12000001,North East,,,,Primary,883,209410,179201,123,13.92978482,916,0.437419,760,86.07021518,31125,14.863187
201011,Academic year,Regional,E92000001,England,E12000001,North East,,,,Secondary,192,191155,165202,35,18.22916667,1785,0.933797,157,81.77083333,27738,14.510737
201011,Academic year,Regional,E92000001,England,E12000002,North West,,,,Total,2909,1073962,962550,575,19.7662427,8374,0.77973,2334,80.2337573,119786,11.153653
201011,Academic year,Regional,E92000001,England,E12000002,North West,,,,Primary,2463,591997,533231,477,19.36662607,4626,0.781423,1986,80.63337393,63392,10.708162
201011,Academic year,Regional,E92000001,England,E12000002,North West,,,,Secondary,446,481965,429319,98,21.97309417,3748,0.77765,348,78.02690583,56394,11.70085
201011,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Total,2135,814511,727372,436,20.42154567,7057,0.866409,1699,79.57845433,94196,11.56473
201011,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Primary,1821,445941,397300,364,19.98901702,3199,0.717359,1457,80.01098298,51840,11.624856
201011,Academic year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Secondary,314,368570,330072,72,22.92993631,3858,1.046748,242,77.07006369,42356,11.491983
201011,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Total,1933,694024,622539,399,20.64148991,6788,0.978064,1534,79.35851009,78273,11.27814
201011,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Primary,1640,370002,330219,320,19.51219512,3332,0.900536,1320,80.48780488,43115,11.65264
201011,Academic year,Regional,E92000001,England,E12000004,East Midlands,,,,Secondary,293,324022,292320,79,26.96245734,3456,1.066594,214,73.03754266,35158,10.850498
